,name,brand,product_description,price,product_image_url
258,"Fyydes Metal Drinking Straws,Reusable Straws,7pcs/set Reusable Metal Drinking Straw Spoon Bent Straight Straws Cleaning Brush for Home Bar",Fyydes,"Features:  These straws are well made and sturdy enough for long time use, perfect replacement for your plastic straws. The reusable straws are perfect for your home bar. They are perfectly sized to fit in a glass or in many other short cocktail glasses. Perfect package included 3pcs straws, 1 straw spoon, 2 cleaning brush and 1 organizer box. You can use these straws again and again instead of throwing away plastic ones. Rust proof and won't shatter like glass straws. Specification:  Material: 304 Stainless Steel Color: Shown As Pictures Size Specification: 1 * Straight Straw ( Length: 23.5cm / 9.25inch, Diameter: 6mm / 0.23inch ) 1 * Bent Straw  ( Length: 21.5cm / 8.46inch, Diameter: 6mm / 0.23inch ) 1 * Straight Straw  ( Length: 21.5cm / 8.46inch, Diameter: 12mm / 0.47inch ) 1 * Straw Spoon ( Length: 19cm / 7.48inch) 1 * Coarse Cleaning Brush ( Length: 20cm / 7.87inch) 1 * Fine Cleaning Brush ( Length: 23cm / 9.05inch) Weight: 135g Type: Drinking Straws Package List: 3 * Drinking Straws  1 * Straw Spoon 2 * Cleaning Brush 1 * Storage Box",9.01,https://i5.walmartimages.com/asr/81c6d9e9-2455-462c-b028-f1c2af5ec8b2.b60cc859449489a6118f67fc91f592a5.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/81c6d9e9-2455-462c-b028-f1c2af5ec8b2.b60cc859449489a6118f67fc91f592a5.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
259,Brand New Lightweight Personal Care Electric Hair Removal Trimmer Shaver Essentials for Home Life black,HEMU FASHION,"Features: 1.Shaving Nose device Three-dimensional arch segment. 2.Not to damage the nasal cavity Open slot. 3.Can capture the long nose in any direction To trim ear hair. 4.Nose hair waterproof design, wet or dry Clean and sanitary . 5.Brand new Curved, hypoallergenic and stainless steel blade. 6.Convenient and safe.Clear cap to protect the blade. 1.Quickly and comfortably trims nose, ear and eyebrow hair – with no pulling guaranteed. It’s advanced trimming system shields the blades from the skin, protecting you from nicks, cuts and pulling.  2.Powered by 1 AA battery (not included), low power consumption. Specifications: Material:plastic Size:126*25mm Color:black Package Included: 1*machine Notes: 1. Due to the difference between different monitors, the picture may not reflect the actual color of the item. We guarantee the style is the same as shown in the pictures. 2. Please allow slight dimension difference due to different manual measurement.",15.00,https://i5.walmartimages.com/asr/c60d6845-3c6f-48fd-8da1-7e60508649ac.790f9eb52501c206071024c5f5c80e75.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/c60d6845-3c6f-48fd-8da1-7e60508649ac.790f9eb52501c206071024c5f5c80e75.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
260,Portable Auto Electric Cup Drink Holder Cooling Machine Freestyle,Robe,"Features: Perfect 2 in 1 design allows the product to cool or warm your drink or beverage.  With cooling down to 4C° and heating up to 70C° your beverage will cool down or warm up in minutes. Easy 12V plug in that fits into any vehicles cigarette lighter or outlet.  Once plugged in just push either the cool or warm button located on the top ring and wait for your drink to cool down or warm up. Safe design with cartridge fuse and thick power cord.  Electric heating element produces no sound while cooling produces a small amount of noise to create the cooling. Great for long road trips, commuters with long commutes or anytime you will be on the road.  Best used with metallic cans or cups as they will generate the most conductivity. A must-have for fast frozen drinks in summer Specifications: Material:metal,plastic Size:114*94*166mm Color:black Heating effect: 55-65 degrees Celsius Refrigeration effect: -3-5 degrees Celsius Package Included: 1*host,1*instruction Notes: 1. Due to the difference between different monitors, the picture may not reflect the actual color of the item. We guarantee the style is the same as shown in the pictures. 2. Please allow slight dimension difference due to different manual measurement.",64.76,https://i5.walmartimages.com/asr/81aab50d-60ae-4f36-80f3-ee0596b5778a.ec9bc0b85c37e5bd3800544335a0bc68.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/81aab50d-60ae-4f36-80f3-ee0596b5778a.ec9bc0b85c37e5bd3800544335a0bc68.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
261,BSDHOME Orange Alcohol Cocktail on Ice Red Alcoholic Bar Beverage Shower Curtain 60x72 inches,BSDHOME,"Material: Polyester Fabric. Machine wash.Designed to fit standardized bath tubs.Soft And Comfortable Handing Feeling , Environmentally Friendly.",26.85,https://i5.walmartimages.com/asr/6203c6b6-916a-4a2a-805a-1e1285ff4769_1.7cbe86c7329ce1e149744d53d4b809cb.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/6203c6b6-916a-4a2a-805a-1e1285ff4769_1.7cbe86c7329ce1e149744d53d4b809cb.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
262,"Garnier Fructis, Clean & Fresh Shampoo, 370 mL",Garnier,"• Our lightweight, non-heavy, silicone free formula • With fairly &amp; sustainably sourced Marula Oil • Helps repair damaged hair and smooths <U+FB01>ne hair for weightlessly natural movement. *With shampoo, conditioner and treatment.",2.98,https://i5.walmartimages.ca/images/Large/165/299/6000197165299.jpg|https://i5.walmartimages.ca/images/Enlarge/165/299/6000197165299.jpg
263,20L Folding Drinking Water Bag Camping Hiking Water Storage Container,Kate Aspen,"Features: The movement of the mouthpiece design, the cup lid can be opened with one hand. Easy to ride. Environmentally friendly materials are made of BPA-free, safe and reliable. Foldable design, ultra-small after storage, can be placed in the jeans pocket. It can stand upright after irrigation, and it is no different from ordinary kettle. Small mouth design for easy drinking when exercising. Suitable for cold water or ice packs (do not fill the kettle when making ice). Specification: size: 280*280*280mm color: white Material: PE Capacity: 20L Package include: 1 * Water Storage Container   Note : Please allow slight dimension difference due to different manual measurement. Due to the difference between different monitors, the picture may not reflect the actual color of the item. We guarantee the style is the same as shown in the pictures.",34.77,https://i5.walmartimages.com/asr/1c683c97-8a6b-4543-9e84-56c69a910b2c_1.2ebeb335ad825dad483670a10a0f95c6.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/1c683c97-8a6b-4543-9e84-56c69a910b2c_1.2ebeb335ad825dad483670a10a0f95c6.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
264,Air Outlet Drink Holder Car Water Cup Holder Car Cup Holder Car Drink Holder,AYRES TECHNOLOGY INC,"Features: 1. Elastic motion design: make the car unaffected during driving, save space and do not occupy the place, so that you can get drinks at your fingertips! 2, multi-function: a small tongue in the lower part of the cup holder can be used to stand against the air outlet, thus forming a three-point fixed posture for the cup holder 3. Plastic material: environmental protection and sanitation It can be placed on the dashboard of the car for drinking cups or beverages. During the driving process, the beverage will not overflow the beverage in the bottle due to bumps. Specifications: Material: plastic Colour: Black Package Included:   1 * Air outlet drink holder Notes: 1. Due to differences between different displays, the picture may not reflect the actual color of the item. 2. Physical errors may exist due to different personal measurement techniques. Thank you!",11.84,https://i5.walmartimages.com/asr/fca8dc45-95c5-44ab-87c4-00aa9e934f55.32bdfd5a0703924e81435073bf1fc2f9.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/fca8dc45-95c5-44ab-87c4-00aa9e934f55.32bdfd5a0703924e81435073bf1fc2f9.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
265,POWERADE® Strawberry Lemonade 710mL Bottle,Powerade ION4,"POWERADE is a great tasting sports drink made with natural flavours. Formulated with an exclusive ION4 Advanced Electrolyte System, POWERADE helps replenish sodium, potassium, calcium and magnesium. It also contains vitamins B3, B6 and B12.",0.79,https://i5.walmartimages.ca/images/Large/e_m/ain/999999-Straw Lemonade Main.jpg|https://i5.walmartimages.ca/images/Enlarge/e_m/ain/999999-Straw Lemonade Main.jpg
266,Fancy Bandana Pomeranian Puppy Tall Boy Beverage Insulator Hugger,CoolCookware,Fancy Bandana Pomeranian Puppy Tall Boy Beverage Insulator Hugger Fits 22 oz to 24 oz cans or pint bottles. Great collapsable beverage insulator for Energy Drinks or large Iced Tea bever- SKU: ZX9CRLT194982,24.05,https://i5.walmartimages.com/asr/42d2ba4b-173c-4455-84c1-6098ee3507ee_1.25be2bd10ad6088725a3954e9bd3085a.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/42d2ba4b-173c-4455-84c1-6098ee3507ee_1.25be2bd10ad6088725a3954e9bd3085a.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
267,Homeholiday Compartment Food Storage Container PP Clear Cereal Kitchen Organizer Airtight Rotating Lid Snacks Storage Box,Homeholiday,"Description: High quality PP material,durable and comfort, can be used for a long time. PP material is lightweight and more convenient to use. Four Side-locking airtight lids seal these containers firmly and protect your food from pests, as well as moisture and air oxidization. Clear containers with lids leakproof, great for display our simple style. It's a great helper to keep your kitchen clear. Specifications: Color: blue, pink, green Size: 13.5*14.5*11.5cm(small size), 13.5*23*11.5cm(large size) Material: PP Note: There might be a bit color distortions due to different computer resolutions. There might be a slight errors due to different hand measurement. Package included: 1* Airtight rotating lid storage container.",11.02,https://i5.walmartimages.com/asr/be80349a-467a-4d5a-8c62-31b849ee9adf.1ab8092474c17a14cc8a837eac99844e.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/be80349a-467a-4d5a-8c62-31b849ee9adf.1ab8092474c17a14cc8a837eac99844e.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
268,Womens Hakuna Mavodka T shirt It Means No Memories Funny Vodka Drinking Gag Gift (Heather Navy) - XL,Crazy Dog T-Shirts,"It means no memories… and lots of headaches. Have you tried a Crazy Dog T-shirt yet? Just Wait until you slip on one of these super soft tees. You'll instantly fall in love! Not only are they printed on super soft cotton but the tees fit great too. Try one and you won't go anywhere else! With over 1000 designs Crazy Dog is the online destination for your favorite tees. Many of our designs are available in mens, womens, and youth sizes and come in a variety of different colors. Check our store to see them all!",24.48,https://i5.walmartimages.com/asr/3c215ab6-f510-4829-aa0e-62483f7c5b03_1.ffbf199ec4a76a360b60841ff31349f2.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/3c215ab6-f510-4829-aa0e-62483f7c5b03_1.ffbf199ec4a76a360b60841ff31349f2.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
269,Fancy Feast Medleys Pate Collection Wet Cat Food Variety Pack,Fancy Feast,Feeding Instructions: Feed an average size adult cat 1 can per 1.4–1.6kg (3–3.5 lbs.) of body weight daily. Refrigerate unused portion.,7.09,https://i5.walmartimages.ca/images/Large/277/664/999999-55800277664.jpg|https://i5.walmartimages.ca/images/Enlarge/277/664/999999-55800277664.jpg
270,Great Value Vegetable Stir Fry,Great Value,Great Value Vegetable Stir Fry - Great Value products offer guaranteed quality at a price you’ve come to expect from Walmart.,0.79,https://i5.walmartimages.ca/images/Large/009/865/31009865.jpg|https://i5.walmartimages.ca/images/Enlarge/009/865/31009865.jpg
271,Carolines Treasures CK5208LITERK Italian Spitz Wine Bottle Beverage Insulator Hugger,Caroline's Treasures,"Italian Spitz Wine Bottle Beverage Insulator Hugger Fits 750 ml. wine or other beverage bottles. Fits 24 oz cans or pint bottles. Great collapsible beverage insulator for large cans of beer, Energy Drinks or large Iced Tea beverages. Great to keep track of your beverage and add a bit of flair to a gathering. Wash the hugger in your washing machine. Design will not come off. Specifications. Weight: 1.88 lbs- SKU: CRLT229596",24.40,https://i5.walmartimages.com/asr/c75f269b-b2a2-4868-b663-b36fa4377412_1.aae98c79b2de2a521643bb3b2eeab360.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/c75f269b-b2a2-4868-b663-b36fa4377412_1.aae98c79b2de2a521643bb3b2eeab360.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
272,Ninja® Professional Plus Food Processor with Auto-iQ,Ninja,"The Ninja® Professional Plus Food Processor makes food prep easier with its power, intelligence, and versatility. Preset programs chop veggies, shred cheese, and make smooth sauces and cookie dough from scratch—all at the touch of a button. 1000 Peak Watts: The most powerful kitchen food processor (under $200)* can process the toughest ingredients with ease. (*based on average selling price and rated wattage) Professional Versatility &amp; Performance: Dedicated blades and discs deliver restaurant-worthy results. Precisely chop, consistently slice, and evenly mix all in one appliance. 4 Auto-iQ® Intelligent Preset Programs: Make food prep easier with our dedicated preset programs. Chop veggies, shred cheese, and make smooth sauces and quick pizza dough or cookie dough from scratch—all at the touch of a button. 9-Cup Capacity: Expect consistent results whether you’re chopping a small batch (a few garlic cloves) or an entire bowlful of ingredients—great for large families and entertaining guests. 2 Lbs of Dough in as Little as 30 Seconds: Powerful dough mixer with the torque to quickly and evenly fold in ingredients. Easy to Clean: Simply pulse some warm water and 1–2 small drops of dish soap to quickly clean the bowl and blades. All parts are BPA free and dishwasher safe. Quick Assembly: Easily swap disc and blades by placing them on the bowl's center post—whole new functions are seconds away. Presenting the Ninja® Professional Plus Food Processor Professional performance and versatility at the touch of a button. The Ninja® Professional Food Processor makes food prep easier with its powerful 1000-peak-watts, 4 Auto-iQ® intelligent preset programs, and a unique blade system for ultimate versatility. Now you can spend less time prepping and more time enjoying delicious meals and desserts. Easy Auto-iQ® preset programs Make food prep easier with our dedicated preset programs. Chop veggies, shred cheese, make smooth sauces or cookie dough from scratch—all at the touch of a button. Easy &amp; versatile food prep Uniform Chopping Quickly and consistently chop ingredients without worrying about liquefying them or leaving large, unprocessed chunks on top. Even Mixing Steadily fold doughs and mix batters to create everything from cookies and pies to pizzas. Fast Slicing &amp; Shredding Shred cheese and evenly slice veggies in no time. It’s never been easier to make all your toppings for Taco Tuesday. Power, capacity &amp; cleanability 1000-Peak-Watts Professional-grade motor packs enough power to turn the toughest ingredients into velvety smooth purees. 9-Cup Capacity Expect consistent results whether you’re chopping a small batch (a few garlic cloves) or an entire bowlful of ingredients. Easy to Clean Simply pulse some warm water and a couple small drops of dish soap to quickly clean the bowl and blades. All parts are BPA free and dishwasher safe. Specification: BPA free: Yes Color: Silver Cord length (ft.): 2.5 Dishwasher-safe parts: Yes Product dimensions (in.): 7.32&quot L x 9.88&quot W x 15.55&quot H Wattage: 1000 peak watts",236.99,https://i5.walmartimages.com/asr/bb79a496-b266-4bc2-95a9-5fb37c87faa3.de3a93e2efb78f37c51b848a14e69b61.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff|https://i5.walmartimages.com/asr/bb79a496-b266-4bc2-95a9-5fb37c87faa3.de3a93e2efb78f37c51b848a14e69b61.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff
